-0.2981,0.732,-0.5322,-0.458,1
-0.6792,1.1207,2.7802,0.1368,1
2.174,1.1045,-0.4506,0.4704,1
2.6941,1.1572,0.1506,0.834,1
1.5293,-0.2514,-2.4921,-0.8385,1
-0.321,0.9312,-0.3108,-0.6266,1
-1.2582,0.4541,-2.6935,-0.3579,1
-0.5497,0.1327,-1.0579,-1.6095,1
1.5223,0.444,-1.024,-0.0057,1
3.2255,0.7057,0.8883,-0.0466,1
1.8834,1.4007,0.6002,-1.9054,1
-0.3142,2.0218,-3.0063,-0.3328,1
0.9803,0.6289,3.2844,-1.9148,1
-1.4297,0.6519,2.2336,-1.1745,1
0.9993,1.9253,0.9163,-1.693,1
-1.7543,0.493,1.9023,-0.6232,1
-1.2496,1.3045,0.8359,-1.9042,1
2.4547,1.2345,-1.5948,-0.6721,1
-0.3196,1.4597,-0.0824,-1.3347,1
-0.3811,1.4346,-0.3873,-0.7596,1
-1.6105,0.7098,2.1988,-2.382,1
-0.4541,0.3423,-2.1716,-1.9564,1
-1.3433,0.1964,2.0943,-0.5788,1
-1.1084,-0.2118,-1.7752,-2.1799,1
0.0074,2.0216,-0.8462,1.8877,1
-0.6434,0.3292,-0.2489,-1.7427,1
-0.1913,1.0719,-1.9276,-1.6117,1
1.0209,0.5003,-1.7028,-1.5779,1
-0.8769,1.0582,-3.6761,0.6407,1
1.1234,2.2849,-0.6045,-1.4241,1
0.5629,1.8821,-2.2145,-0.0102,1
-0.0316,0.7157,2.4079,-2.3503,1
-0.226,0.7587,-0.73,-0.1986,1
-3.6276,-1.6774,0.3223,-2.7515,1
1.8011,1.103,-3.2447,-1.43,1
1.5907,0.3018,-0.341,-2.4764,1
-0.4254,1.9107,-1.2317,-0.8201,1
1.094,1.0128,1.4086,-2.0772,1
-1.7221,0.1546,0.78,-0.5962,1
-0.9235,0.7328,-3.0761,-0.7001,1
-0.8595,0.8381,1.6169,-2.2364,1
1.0929,0.3623,2.0464,-1.9064,1
0.3142,0.9369,0.2926,-1.3643,1
1.3893,0.8077,0.1167,-1.4645,1
-0.8628,0.4651,4.4298,-1.056,1
0.964,0.2647,-3.1996,-2.2985,1
-2.5188,0.8232,4.0153,0.1733,1
0.5102,1.9965,2.3607,-0.1469,1
3.6587,1.4085,-0.1414,-1.3788,1
0.1879,2.2571,-2.6368,-2.084,1
1.6744,0.0914,-0.1341,-1.2561,1
0.3614,2.6876,0.6677,0.1667,1
1.2544,1.7004,0.2257,-2.5984,1
-0.7393,-0.1673,-1.5865,-0.6517,1
-1.0429,-0.8685,-2.4846,1.1486,1
0.851,0.94,-0.1502,-0.6427,1
-0.3652,1.4932,1.2495,-0.786,1
-0.3282,0.7759,-0.7628,-1.0024,1
-0.1359,2.6943,0.2504,-0.4713,1
1.912,1.0106,-3.6062,-1.6171,1
-0.3904,1.776,1.1503,0.1506,1
-0.4068,-0.6894,2.9836,-1.5341,1
-0.0071,2.2242,0.3075,-2.1262,1
2.9239,3.1525,-2.9777,-1.7659,1
0.9275,1.2968,3.5512,0.6602,1
-1.2227,0.8262,-2.2301,-2.0152,1
1.0644,-0.6268,-0.0353,-1.7855,1
-0.1127,2.3418,3.7246,-0.2194,1
1.172,2.6049,-1.2892,-1.0013,1
1.2703,1.7193,0.6878,-1.2769,1
0.9917,-1.1723,-2.9943,-1.3849,1
1.8638,0.5376,-2.4216,-1.5833,1
3.1268,1.4817,2.901,-0.7512,1
0.618,1.8175,0.6677,-1.7858,1
-1.4195,1.1679,0.8171,-0.616,1
-0.6439,0.1452,-3.0665,-0.5215,1
-1.9445,0.5338,-2.8668,-1.2265,1
-0.3824,0.9003,1.1212,-1.4703,1
1.1971,0.711,-1.7128,-1.7091,1
1.4833,0.6151,3.3881,-1.0578,1
0.8805,1.4906,-0.9095,-0.9846,1
-1.541,-0.324,0.9201,-2.2661,1
0.8096,2.0289,1.7992,-1.1074,1
0.4522,0.5706,1.9066,-1.6617,1
0.2215,1.4709,-2.1859,-1.2223,1
2.0664,2.1729,1.7563,0.7393,1
-0.7598,-0.4788,-1.3496,-2.555,1
-0.6706,-0.0914,1.0794,-1.643,1
1.8197,1.1506,2.3588,-2.409,1
1.0317,1.5293,-0.1023,-3.3597,1
-0.7453,1.8085,-0.2533,0.4667,1
-0.689,0.8192,-1.0164,-2.4504,1
1.8948,1.4907,0.7677,0.0174,1
-1.7838,0.6472,1.7326,-1.6212,1
1.6176,1.6803,-1.3277,-1.8323,1
-1.4119,0.2941,-3.0405,0.2334,1
-1.9774,0.7155,-2.3533,-1.2603,1
1.7869,1.3932,1.0284,0.3145,1
1.4882,1.0408,-0.4598,-1.2945,1
-3.6803,-1.3902,-0.7722,-1.4156,2
-2.3214,-2.2238,-4.7106,-1.6119,2
-2.1937,0.6716,-0.9114,-0.2045,2
-1.673,1.0429,-1.6739,0.0578,2
-4.0174,-0.3046,1.6656,-0.0338,2
-3.44,-1.6401,-0.9005,-1.3849,2
-5.3751,-0.8798,1.3796,-2.2886,2
-4.1825,-2.549,0.2417,-1.0448,2
-3.1226,0.0453,-0.2491,-0.3631,2
-1.1343,0.0221,-2.0535,0.9599,2
-1.2259,-2.2959,-0.875,0.6021,2
-4.0276,-0.1317,2.1213,-2.0726,2
-1.0224,-3.866,-4.0964,0.4974,2
-3.0066,-3.7449,-3.6412,-1.5457,2
-1.3186,-2.5337,-1.3621,-0.1636,2
-3.5491,-3.205,-3.6243,-1.985,2
-2.9753,-3.7853,-1.5941,-1.4522,2
-2.2243,0.0882,0.984,0.2749,2
-2.8719,-2.4013,-0.7062,-1.1996,2
-3.1757,-1.7158,-0.6696,-1.5003,2
-2.8413,-5.051,-3.0157,-1.2029,2
-4.4216,-2.3959,1.6945,-1.0226,2
-3.4176,-3.0881,-3.8527,-1.634,2
-4.9109,-3.1379,1.1787,-1.1951,2
-3.3465,1.44,-1.3257,-2.4892,2
-3.7319,-3.0288,-0.5635,-1.0061,2
