1.9224,2.2486,-0.2201,-0.6533,1
3.5006,2.6463,-1.328,-1.1522,1
0.6557,0.7694,-3.0947,-1.449,1
1.0957,0.5215,-0.4327,-1.4396,1
-0.0895,0.0453,-1.1646,-0.3386,1
0.662,2.7353,-2.2113,-0.4984,1
-1.8465,0.2471,0.5658,-2.8896,1
-1.7221,0.3871,1.4296,-0.9021,1
0.0847,0.7863,0.4603,-1.2509,1
-0.0795,1.2327,-1.2057,0.448,1
1.0665,-0.2188,-1.2061,-0.7644,1
0.5047,1.5199,-2.3104,-2.3038,1
1.2029,1.6674,-2.0802,0.21,1
2.4963,1.699,-0.2137,1.3055,1
-0.3085,1.3698,-3.6335,-0.1367,1
-1.2385,-0.6452,2.2816,-0.4494,1
0.3073,2.562,-0.0329,-1.019,1
-2.528,0.3261,0.5696,-0.7855,1
-0.1514,-0.0575,1.0487,-1.3395,1
-0.8183,-1.3414,-2.7476,-0.116,1
1.9994,0.1826,3.1517,-1.4094,1
1.397,1.7828,-3.2481,-1.2067,1
2.8607,2.2714,0.6914,-1.4188,1
0.9519,2.3468,-3.8621,-1.3341,1
0.8761,1.3278,0.2787,-1.5815,1
-0.8077,1.9532,0.4305,-1.6015,1
-1.1246,1.5617,0.8005,-1.7229,1
1.2958,0.5934,-4.6383,0.295,1
-0.5335,1.218,0.8788,-1.1087,1
1.245,1.087,-0.7759,-0.8344,1
-0.4803,0.7459,0.5164,-0.7807,1
-0.0985,0.3698,-0.3144,-0.6212,1
-1.9803,1.5029,1.5239,0.3,1
-1.7343,0.2504,0.7885,-0.2369,1
0.9519,2.458,-1.2274,-0.1802,1
-0.4264,0.9213,-1.1933,-1.4326,1
1.234,0.7615,0.6502,-0.1964,1
-2.8695,-1.0803,1.3083,0.0559,1
0.2983,-1.6162,-3.9825,-0.7754,1
0.5634,-0.7857,0.3438,-1.1485,1
-1.0695,-0.066,-0.9309,-3.5381,1
1.6893,1.3035,-2.4215,-1.4943,1
2.2498,3.0823,-2.3191,-2.1796,1
1.4042,0.5029,-1.6976,-1.0872,1
-0.6564,0.6737,3.2066,-1.7686,1
-0.5101,0.8087,0.94,-1.3253,1
-0.1243,1.7569,1.3442,-0.4945,1
-0.8353,1.749,2.991,0.7625,1
-0.4334,0.8377,-0.7804,-1.9224,1
0.1067,2.4848,1.0799,-1.347,1
-0.9983,1.0326,-0.5418,-1.8773,1
0.1896,0.4145,-0.7617,-0.5079,1
-0.111,0.0029,-0.4846,-1.5812,1
2.0959,1.038,0.753,-1.0369,1
-0.0889,0.104,2.3441,-3.5879,1
1.021,1.5293,0.2313,-0.5416,1
0.6762,0.7925,1.1761,-0.7521,1
0.4113,-0.0508,-1.255,-0.7642,1
-0.7744,-0.0519,3.9491,-1.7909,1
1.1786,2.5652,-1.9231,-2.63,1
-0.8223,-0.5754,0.3745,-0.5457,1
-0.0582,1.2501,1.5558,-1.3097,1
1.5276,1.9857,1.029,-0.4539,1
-0.0313,0.931,-1.0514,-1.5294,1
-1.2327,2.2784,2.5699,0.6908,1
-1.2381,0.4269,-0.5382,0.8719,1
-0.6701,0.3416,-1.2406,-2.5892,1
-0.1662,2.0741,3.0926,-0.2446,1
-1.0864,1.3193,4.3669,-1.3142,1
-1.1689,-0.3506,1.7963,-1.8226,1
2.0258,1.0453,-2.48,-0.0169,1
0.4552,1.3697,0.6395,-2.0263,1
2.6725,1.0091,3.6941,-1.5629,1
0.8056,1.5674,2.2774,0.1806,1
-0.8965,0.9493,-1.721,-2.0655,1
1.0278,1.1787,0.8564,-1.8834,1
-0.2764,-0.9074,-0.5262,0.5981,1
0.1318,1.2248,-1.7354,-1.0895,1
-0.0074,0.4929,0.9656,-0.4314,1
-0.3788,-0.0078,1.6778,1.4093,1
1.5791,1.7258,-1.1411,-1.9428,1
2.4809,3.3349,-1.4638,-2.7904,1
0.5693,1.3297,2.1357,-2.5204,1
1.6797,0.6642,0.3333,0.5156,1
0.7401,2.8952,0.8648,-0.4605,1
-0.9578,0.6369,-1.9319,0.5608,1
0.7802,1.8322,0.9922,-2.3447,1
1.1394,1.0263,0.877,0.6567,1
-0.3693,-0.5359,2.6939,-0.8317,1
2.1108,1.8866,-0.6519,-3.3153,1
1.036,-0.264,-0.5027,0.2212,1
-2.6202,1.5215,0.949,0.6103,1
-1.667,1.0487,-0.2421,-1.8442,1
1.1469,2.6335,-0.0362,-1.2919,1
0.7356,1.1926,-1.0818,-1.6422,1
-1.796,-0.1297,1.1457,-1.6395,1
0.9392,2.5816,-2.4818,-1.5855,1
-0.592,2.3976,-1.1654,-1.877,1
-0.4693,-1.2826,0.5702,-0.6103,1
-1.3108,-0.5608,-0.4394,-0.1688,2
-0.5524,0.1103,1.3249,0.866,2
-4.0397,-0.9635,2.692,-0.6894,2
-2.7628,-1.8512,-0.233,-0.0261,2
-4.2812,-1.0007,-0.2251,-1.2349,2
-2.6502,-0.1069,1.5895,-1.4264,2
-3.8742,-5.0799,-1.0746,-1.2411,2
-3.7463,-3.302,-2.9775,-1.8826,2
-2.8257,-2.43,-1.4086,-0.7382,2
-3.7363,-0.0317,-0.3616,-1.8282,2
-3.7095,-0.9428,0.1495,-0.2308,2
-3.1483,-2.1402,2.3635,-0.5352,2
-3.0757,0.689,0.9796,-1.0776,2
-1.7163,1.6499,-1.4395,-0.4344,2
-4.7372,0.2492,2.6018,-2.0664,2
-3.8114,-3.0795,-4.2574,-1.3939,2
-1.888,-1.6916,-0.636,-1.1598,2
-4.6492,-3.2014,-2.2105,-2.557,2
-3.1939,-2.9577,-2.1958,-0.5925,2
-6.2849,-0.6195,1.0646,-1.6709,2
-0.872,-2.8915,-4.137,1.0702,2
-3.1186,-0.208,3.0232,-0.5462,2
-0.1984,-1.2979,-0.9275,0.8687,2
-3.277,-0.2264,3.8012,-1.0001,2
-2.0562,-2.2867,-0.8365,-0.2243,2
-2.5706,-3.041,-1.1212,-1.4775,2
-2.8009,-3.4992,-1.5826,-1.5057,2
-4.8219,1.7169,3.585,-1.0954,2
-2.7626,-2.6743,-1.9526,-1.2633,2
-2.6112,-0.9584,-0.0353,-0.3417,2
-3.2461,-2.2214,-1.7919,-1.2893,2
-3.6556,-1.599,-0.9667,-1.1051,2
-3.4243,-2.0848,-3.5212,-2.789,2
-4.2568,-2.38,-2.6274,-2.1993,2
-2.2828,-0.0751,0.3367,-1.1774,2
-3.7304,-2.1674,0.4591,-1.2353,2
-2.3159,-0.9117,-1.9867,-0.3591,2
-5.5442,-2.9399,-3.7415,-2.7024,2
-6.2217,-0.3446,2.8656,-0.7378,2
-3.5767,-2.2462,-1.5404,-0.0991,2
-4.1468,-4.8438,0.9555,-0.5621,2
-2.8168,-0.7608,2.2111,-0.0245,2
-1.2311,-1.0577,2.832,0.2163,2
-3.2293,-0.8477,1.0277,-0.1038,2
-1.9975,-4.4025,-4.3061,-0.68,2
-2.9255,-2.959,-1.9809,-1.057,2
-2.1225,-1.9834,-2.6203,-1.3065,2
-2.0659,-1.659,-5.1668,-2.0905,2
-3.5014,-2.8508,0.2321,-0.9762,2
-1.49,-2.5724,-1.7425,-1.0145,2
-3.6108,-3.1271,-0.0992,-1.3917,2
-3.6845,-1.1708,-0.4811,-1.02,2
-3.7622,-2.5698,-0.3663,-0.6634,2
-1.4356,-1.4078,-1.5108,0.5019,2
-2.0236,-5.7506,-2.4668,0.461,2
-2.0866,-1.1069,-1.247,-0.5954,2
-2.2695,-1.9387,-2.3633,-0.4575,2
-4.0047,-1.1935,0.1407,-0.7165,2
-2.172,-4.8576,-5.259,-0.4912,2
-1.8902,-2.2139,2.3776,-0.1543,2
-4.354,-2.2248,-2.0333,-1.3166,2
-2.13,-2.9385,-2.5271,-0.7919,2
-1.1852,-1.0588,-2.0196,-0.3045,2
-3.4154,-2.1481,0.4082,-0.9169,2
-2.1441,-1.6799,-4.629,-2.5036,2
-4.6808,-0.4655,-1.6151,-2.5063,2
-4.0036,-3.5169,0.9519,-0.8056,2
-1.2328,-2.4063,-4.6251,-1.3041,2
-1.4334,-4.5132,-5.7606,-1.1667,2
-3.5243,-4.2388,-2.975,-0.9258,2
-3.1112,0.9071,1.5405,-0.334,2
-2.0207,-3.0716,-1.0647,-0.297,2
0.2861,-2.8744,-4.4189,1.4516,2
-1.4312,-1.2698,-3.8896,-0.7969,2
-4.0854,-2.8147,1.2961,-1.367,2
-1.742,-2.7793,-1.3284,0.1012,2
-4.8766,-0.4805,-1.5911,-1.4337,2
-3.5371,-1.3149,1.0184,-1.133,2
-3.0019,-1.8602,-2.4399,-0.9984,2
-3.5831,-0.4658,-4.2849,-1.7804,2
-1.9654,-1.7359,1.0802,0.131,2
-0.4414,-1.8989,2.2696,0.6561,2
-1.2161,-4.1337,-2.4608,0.1622,2
-2.4065,0.136,-1.9465,-0.3582,2
-1.1564,-1.2441,-1.7858,-1.0655,2
-4.945,-0.0817,0.1551,-2.4073,2
-1.3326,-3.3444,-1.168,-0.0197,2
-2.2853,-0.133,-2.6295,-0.7992,2
-2.9861,-3.242,-4.3801,-0.635,2
-1.0639,-3.0949,1.3281,1.0554,2
-3.6467,-0.225,-1.1308,-0.5514,2
-4.0978,-1.8156,-3.1283,-3.4146,2
-3.8584,-3.5065,-0.5379,-1.8226,2
-1.3088,-1.5925,-0.3653,-0.5043,2
-2.8076,-1.8834,0.6521,-0.4223,2
-4.0752,-4.0419,-2.3976,-1.5488,2
-2.4799,-1.0162,2.4424,-0.8016,2
-2.8265,-2.5414,0.8866,-1.5154,2
-4.4805,-2.2946,-2.2918,-0.8632,2
-5.1597,-2.5825,-1.3835,-2.9632,2
