0.2939,-0.0011,0.609,-0.3732,1
-0.3184,1.5394,3.1126,0.6961,1
2.0749,1.6049,-1.2145,-0.1283,1
-0.3679,-0.3533,-0.6236,-1.639,1
1.6976,1.8338,1.7053,-2.3493,1
1.0349,1.4719,1.4926,-1.7989,1
-0.5636,0.8207,1.3098,-0.4865,1
-0.3783,0.4573,1.9488,-2.3414,1
0.6241,0.5562,-0.5593,-3.3775,1
0.1112,0.7396,2.7826,-1.5112,1
1.5564,0.8277,-0.1221,-0.7319,1
0.5125,1.0698,0.7192,-1.5571,1
2.0382,0.3428,1.9445,-3.4443,1
-0.3703,0.286,-1.6936,-1.2714,1
-2.429,0.9784,1.2981,-0.6823,1
0.1675,1.5587,-1.2579,-0.1147,1
0.1354,1.485,0.9737,-1.6129,1
-1.9176,1.2311,0.2598,-0.6484,1
-2.5309,-0.726,1.6007,-1.0524,1
1.8632,3.5202,1.7809,-0.965,1
-1.0654,0.1784,3.0352,-0.3606,1
-0.9542,0.9132,1.6938,-1.1374,1
-0.4348,1.8949,-4.3004,-1.55,1
-1.1884,-0.609,-1.3622,-2.0263,1
0.4579,0.5778,0.9742,-0.1796,1
1.4627,1.7287,-1.2667,-0.4458,1
0.1532,-0.2904,-2.7485,-1.6202,1
0.2237,1.4796,1.6913,-1.7707,1
0.1145,0.105,0.8652,0.17,1
-2.1033,1.146,1.5566,-1.4507,1
-0.2961,0.4545,0.6756,-2.2473,1
-3.6599,-0.1255,-0.793,-0.7077,1
0.4938,2.7571,-1.1687,-3.6695,1
-1.7285,1.4133,1.161,1.0329,1
-2.1708,-0.3041,0.0484,-3.8728,1
-0.4296,1.6914,3.615,-3.0533,1
0.3777,0.8045,1.7852,-0.1539,1
-1.2427,1.9576,-0.3195,-0.0351,1
0.0236,0.8182,1.5401,0.5904,1
-2.9373,1.0355,-1.012,0.1826,1
-1.293,1.4385,-1.314,-1.9605,1
-1.4479,0.4937,-1.3161,-2.4069,1
0.5256,0.3752,0.5212,-0.2389,1
-1.6854,0.6127,0.0718,-1.3684,1
1.0648,2.4994,0.7322,0.5667,1
-0.8338,1.4685,1.8183,-1.3116,1
0.1877,1.4062,0.0288,-0.6637,1
-2.448,1.1352,-1.4494,-1.1316,1
-2.0438,1.4073,1.3621,0.5741,1
0.3221,2.5422,-2.0968,0.5545,1
-1.1352,1.207,0.3736,-0.6436,1
0.7926,1.5827,0.1898,0.8024,1
2.4056,2.6894,1.1437,-0.5794,1
1.0789,2.5095,-2.1453,-1.103,1
-0.9349,2.4336,0.8547,-1.9736,1
3.4759,0.9486,-1.782,-0.3551,1
0.3813,1.2944,-1.0282,-3.5267,1
-1.1219,0.215,-0.348,-0.4411,1
-2.5998,0.1484,-0.6632,0.4499,1
-0.0003,0.8504,1.3258,-1.9646,1
-0.2506,1.4692,-1.082,-0.8698,1
1.1939,2.0148,-0.8616,0.88,1
-1.0572,2.0121,-0.913,-1.0954,1
-1.6232,-0.0045,-0.0541,-1.7233,1
-0.3357,0.1109,2.3094,1.1805,1
1.3524,1.3182,-0.6665,-1.3105,1
1.8148,0.6355,-0.3337,-0.1375,1
-1.7729,1.5183,-1.2944,-0.6934,1
-5.3544,1.477,0.9284,-0.3033,1
-1.2155,0.2089,3.6158,-0.716,1
0.4959,-0.2641,0.4267,-1.1953,1
-0.5134,1.6109,2.6969,0.1578,1
2.5402,2.2387,3.1567,0.6513,1
-0.5859,2.2208,-2.5197,-2.0511,1
-1.6532,-0.1344,-0.7006,-0.4546,1
-0.8238,0.2554,1.0946,-0.7527,1
0.1863,2.0336,-1.5786,0.7667,1
-0.1206,1.9101,4.6835,0.1951,1
-0.6321,0.9295,-2.0422,-1.1414,1
-1.5345,0.6321,0.5243,-2.5811,1
0.1263,2.2344,2.4055,-0.9304,1
-0.2094,-0.4018,1.3869,-0.3418,1
0.2847,1.8574,1.497,-0.6356,1
-0.2972,1.0481,2.2027,0.8744,1
-0.5135,0.8214,-0.3441,-2.5013,1
-0.8458,1.9891,-0.6346,-0.7707,1
1.7549,0.3998,-0.0042,-1.7975,1
0.5032,0.8267,-1.8743,-1.5087,1
2.7747,0.2081,3.359,0.944,1
-1.0674,1.4213,-0.5616,-1.3042,1
2.6468,0.806,-1.8494,0.2223,1
0.3359,1.8715,1.2233,-0.579,1
-0.1143,0.733,-1.2957,-2.017,1
2.0472,2.4542,-3.4901,0.3948,1
0.3605,0.6754,0.4243,-2.555,1
0.1659,1.3265,2.0933,-1.5702,1
0.6394,1.8806,0.9911,-0.3945,1
-0.5032,1.4898,2.7625,0.1922,1
-1.6636,0.0012,0.7523,-0.1332,1
1.192,1.866,-3.5633,-1.1126,1
-0.2981,0.732,-0.5322,-0.458,1
-0.6792,1.1207,2.7802,0.1368,1
2.174,1.1045,-0.4506,0.4704,1
2.6941,1.1572,0.1506,0.834,1
1.5293,-0.2514,-2.4921,-0.8385,1
-0.321,0.9312,-0.3108,-0.6266,1
-1.2582,0.4541,-2.6935,-0.3579,1
-0.5497,0.1327,-1.0579,-1.6095,1
1.5223,0.444,-1.024,-0.0057,1
3.2255,0.7057,0.8883,-0.0466,1
1.8834,1.4007,0.6002,-1.9054,1
-0.3142,2.0218,-3.0063,-0.3328,1
0.9803,0.6289,3.2844,-1.9148,1
-1.4297,0.6519,2.2336,-1.1745,1
0.9993,1.9253,0.9163,-1.693,1
-1.7543,0.493,1.9023,-0.6232,1
-1.2496,1.3045,0.8359,-1.9042,1
2.4547,1.2345,-1.5948,-0.6721,1
-0.3196,1.4597,-0.0824,-1.3347,1
-0.3811,1.4346,-0.3873,-0.7596,1
-1.6105,0.7098,2.1988,-2.382,1
-0.4541,0.3423,-2.1716,-1.9564,1
-1.3433,0.1964,2.0943,-0.5788,1
-1.1084,-0.2118,-1.7752,-2.1799,1
0.0074,2.0216,-0.8462,1.8877,1
-0.6434,0.3292,-0.2489,-1.7427,1
-0.1913,1.0719,-1.9276,-1.6117,1
1.0209,0.5003,-1.7028,-1.5779,1
-0.8769,1.0582,-3.6761,0.6407,1
1.1234,2.2849,-0.6045,-1.4241,1
